,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency,163_number_high_perishable_products,_updated_by,_geometry,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,pictures_of_shelves_if_possible,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization
12,19.0204215,-98.2609604,2.0,0.0,3.0,2.0,4.0,2.5,4.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,2.0,2.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2609604 19.0204215),Ferretería ,no,yes,no,1 Photo,yes,yes,2009-11-12,No cambió,Aumentó 15%,no,En papel,Caja registradora (análoga),Se lleva al día ,yes,no,yes,"Llamada a Teléfono celular,WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,no,no,5%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,6%+,16-20%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Mensajería instantánea (e.g. WhatsApp),Crédito,0,Ninguna,Transferencia interbancaria,no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Quincenalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
13,19.020395,-98.2608668,3.0,0.0,1.0,1.0,1.9,2.5,6.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,7.0,1.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2608668 19.020395),Butcher shop,no,no,yes,1 Photo,yes,yes,2022-06-24,No cambió,No cambió,yes,En papel,En papel,Se lleva al día ,no,no,no,"Llamada a Teléfono celular,WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Ninguna,no,no,5%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,6%+,16-20%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Llamada telefónica,"Consignación,Crédito,Descuento por compras anticipadas,Recompra",0,Ninguna,Efectivo,no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Nunca,Precio,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,De acuerdo,Totalmente de acuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
14,19.0205671,-98.2608038,0.0,0.0,2.0,5.0,1.9,2.5,2.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,1.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2608038 19.0205671),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2016-11-01,No cambió,No cambió,yes,No lo hago,En papel,Se lleva al día ,yes,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Aplicación móvil,no,no,40%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,6%+,16-20%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"Llamada telefónica,Mensaje de texto (SMS)",Crédito,0,Ninguna,Efectivo,no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,Refrigeración,Ofrecer un producto sustituto,20%,De acuerdo,De acuerdo,De acuerdo,Totalmente en desacuerdo,De acuerdo,De acuerdo
15,19.0207622,-98.2607229,1.0,0.0,3.0,1.0,2.0,2.5,2.0,4.2,1.0,1.0,9.0,28.5,13.6,10.5,2.0,4.0,20.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2607229 19.0207622),Dulceria ,no,no,no,1 Photo,yes,yes,2020-11-09,No cambió,No cambió,yes,Software especializado + computadora,Software especializado + computadora,Se lleva al día ,yes,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,40%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,6%+,16-20%,"No creo que represente grandes ingresos,No quiero involucrarme con la tecnología",Algo de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,"En persona,Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,"Efectivo,Transferencia interbancaria",no,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Semanalmente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,En desacuerdo
16,19.0208774,-98.2606615,0.0,0.0,4.0,1.0,1.0,2.5,6.0,4.0,15.0,0.0,9.0,28.5,12.9,10.5,2.0,1.0,0.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2606615 19.0208774),Pet store,yes,no,no,1 Photo,yes,yes,2020-02-20,No cambió,Disminuyó 25%,yes,En Excel,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga)",Se lleva al día ,yes,yes,no,"Redes sociales (e.g. Facebook, Instagram)","Aplicación móvil (e.g. CODI),Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,"Aplicación móvil,Redes sociales",yes,no,40%,Software especializado,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,6%+,16-20%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"Email,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Software especializado,Transferencia interbancaria,yes,"Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Semanalmente,"Frecuencia de venta,Tamaño","Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",10%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo
17,19.0210881,-98.260586,2.0,2.0,3.0,3.0,2.0,2.0,6.0,4.2,1.0,2.0,9.0,28.5,2.0,2.0,2.0,4.0,15.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.260586 19.0210881),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2015-11-09,No cambió,Aumentó 25%,no,No lo hago,No lo hago,Se lleva al día ,no,no,yes,"Llamada a Teléfono celular,WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,"Aplicación móvil,Redes sociales",yes,no,30%,Ninguna,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,1%,1-5%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Llamada telefónica,"Crédito,Descuento por compras anticipadas",0,Ninguna,Efectivo,yes,"Aumentar la variedad de productos.,Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,Refrigeración,Ofrecer un producto sustituto,0,De acuerdo,En desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo
18,19.0213946,-98.2603816,1.0,1.0,1.0,1.0,1.9,2.5,0.0,3.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,7.0,1.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2603816 19.0213946),Micro-restaurant (aka. fondita),no,yes,no,1 Photo,yes,yes,2022-09-20,No cambió,No cambió,no,En papel,En papel,No los uso,no,yes,no,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Ninguna,no,no,5%,Cuaderno,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Mensajería instantánea (e.g. WhatsApp),"Crédito,Descuento por compras anticipadas",0,"Aplicación móvil,Cuaderno",Efectivo,yes,Disminuir la cantidad del pedido,Diariamente,"Frecuencia de venta,Refrigeración",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Totalmente de acuerdo,De acuerdo
19,19.021461,-98.2602834,0.0,0.0,6.0,4.0,1.9,2.5,1.0,4.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,4.0,1.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2602834 19.021461),Cosmetiquera ,no,no,no,1 Photo,yes,yes,2022-10-24,No cambió,No cambió,yes,En Excel,En Excel,No los uso,no,yes,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,"Cuaderno,Redes sociales",no,no,5%,Ninguna,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica",Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Mensajería instantánea (e.g. WhatsApp),"Crédito,Descuento por compras anticipadas",0,"Aplicación móvil,Cuaderno",Efectivo,yes,Disminuir la cantidad del pedido,Diariamente,Frecuencia de venta,"Informar al proveedor,Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",30%,De acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo
20,19.0449409657,-98.1944422847,2.0,6.0,4.7,0.0,0.0,2.5,2.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,7.0,2.0,Sandra Carreón,SRID=4326;POINT(-98.1944422847 19.0449409657),Dairy products,no,yes,yes,1 Photo,yes,yes,2005-01-11,No cambió,No cambió,no,No lo hago,Contadora,No los uso,yes,no,no,Llamada a Teléfono fijo,Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Ninguna,no,no,5%,Cuaderno,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Página web del proveedor","Crédito,Descuento por compras anticipadas",0,"Aplicación móvil,Cuaderno",Efectivo,yes,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.),Frecuencia de venta,Margen de utilidad,Precio,Refrigeración,Tamaño",Informar al proveedor,0,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,De acuerdo
21,19.0655137,-98.3127512,0.0,2.0,5.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Hiram Jiménez,SRID=4326;POINT(-98.3127512 19.0655137),Grocery store (aka. nanostore),no,yes,no,1 Photo,no,yes,2019-11-09,No cambió,No cambió,no,No lo hago,En papel,No los uso,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Llamada telefónica,Descuento por compras anticipadas,0,"Cuaderno,Excel",Efectivo,no,Ninguna de las anteriores,Semanalmente,"Refrigeración,Tamaño",Informar al proveedor,0,De acuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
22,19.0656707,-98.3109706,0.0,5.0,6.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Hiram Jiménez,SRID=4326;POINT(-98.3109706 19.0656707),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2019-11-09,No cambió,No cambió,no,No lo hago,En papel,No los uso,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Llamada telefónica,Descuento por compras anticipadas,0,"Cuaderno,Excel",Efectivo,no,Ninguna de las anteriores,Semanalmente,"Refrigeración,Tamaño",Informar al proveedor,0,De acuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
23,19.0638125,-98.3097669,3.0,1.6,6.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Hiram Jiménez,SRID=4326;POINT(-98.3097669 19.0638125),Butcher shop,no,no,yes,1 Photo,no,yes,2019-11-09,No cambió,No cambió,no,No lo hago,En papel,No los uso,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Llamada telefónica,Descuento por compras anticipadas,0,"Cuaderno,Excel",Efectivo,no,Ninguna de las anteriores,Semanalmente,"Refrigeración,Tamaño",Informar al proveedor,0,De acuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
24,19.0614541,-98.3109695,0.0,5.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Hiram Jiménez,SRID=4326;POINT(-98.3109695 19.0614541),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2019-11-09,No cambió,No cambió,no,No lo hago,En papel,No los uso,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Llamada telefónica,Descuento por compras anticipadas,0,"Cuaderno,Excel",Efectivo,no,Ninguna de las anteriores,Semanalmente,"Refrigeración,Tamaño",Informar al proveedor,0,De acuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
25,19.0612258,-98.3111919,2.0,3.0,5.0,0.0,0.0,2.5,3.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,10.0,Hiram Jiménez,SRID=4326;POINT(-98.3111919 19.0612258),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2019-11-09,No cambió,No cambió,no,No lo hago,En papel,No los uso,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,yes,no,5%,Ninguna,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Llamada telefónica,Descuento por compras anticipadas,0,"Cuaderno,Excel",Efectivo,no,Ninguna de las anteriores,Semanalmente,"Refrigeración,Tamaño",Informar al proveedor,0,De acuerdo,En desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
26,19.0608665,-98.3112764,0.0,2.0,4.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Hiram Jiménez,SRID=4326;POINT(-98.3112764 19.0608665),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2021-11-01,No cambió,Aumentó 50% o más,yes,En papel,No lo hago,No los uso,no,yes,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,En persona,No,0,Cuaderno,"Efectivo,Tarjeta de débito y/o crédito",yes,Ninguna de las anteriores,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
27,19.0618356185,-98.3067292227,2.0,5.0,6.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Harry Hernández,SRID=4326;POINT(-98.3067292227 19.0618356185),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2021-11-01,No cambió,Aumentó 50% o más,yes,En papel,No lo hago,No los uso,no,yes,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,En persona,No,0,Cuaderno,"Efectivo,Tarjeta de débito y/o crédito",yes,Ninguna de las anteriores,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
28,19.0605136519,-98.3060609457,0.0,2.0,2.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Harry Hernández,SRID=4326;POINT(-98.3060609457 19.0605136519),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2021-11-01,No cambió,Aumentó 50% o más,yes,En papel,No lo hago,No los uso,no,yes,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,En persona,No,0,Cuaderno,"Efectivo,Tarjeta de débito y/o crédito",yes,Ninguna de las anteriores,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
29,19.0597415325,-98.306741458,0.0,3.0,4.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Harry Hernández,SRID=4326;POINT(-98.306741458 19.0597415325),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2021-11-01,No cambió,Aumentó 50% o más,yes,En papel,No lo hago,No los uso,no,yes,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Tarjeta de débito y/o crédito,no,2-5%,2-5%,Redes sociales,no,no,50% +,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),El cliente los recoge en tienda,Ninguno ,1-5%,No son funcionales para mi empresa,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,En persona,No,0,Cuaderno,"Efectivo,Tarjeta de débito y/o crédito",yes,Ninguna de las anteriores,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo
